art								
art								
art								
art								
art								
art								
art								
art	8							
business								
business								
business								
business								
business								
business								
business								
business								
business	9							
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism								
citizen_journalism	17							
comedy								
comedy								
comedy								
comedy								
comedy								
comedy								
comedy								
comedy								
comedy								
comedy								
comedy								
comedy								
comedy	13							
conferences_and_other_events								
conferences_and_other_events								
conferences_and_other_events								
conferences_and_other_events								
conferences_and_other_events								
conferences_and_other_events	6							
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category								
default_category	113							
documentary								
documentary								
documentary								
documentary								
documentary								
documentary								
documentary								
documentary								
documentary								
documentary								
documentary								
documentary								
documentary								
documentary								
documentary	15							
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational								
educational	76							
food_and_drink								
food_and_drink								
food_and_drink								
food_and_drink								
food_and_drink								
food_and_drink								
food_and_drink								
food_and_drink								
food_and_drink	9							
gaming								
gaming								
gaming								
gaming								
gaming								
gaming								
gaming								
gaming								
gaming								
gaming								
gaming								
gaming	12							
health								
health								
health								
health								
health								
health								
health								
health								
health								
health	10							
literature								
literature								
literature								
literature								
literature								
literature								
literature								
literature								
literature								
literature								
literature								
literature								
literature								
literature								
literature								
literature	16							
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television								
movies_and_television	47							
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment								
music_and_entertainment	35							
personal_or_auto-biographical								
personal_or_auto-biographical								
personal_or_auto-biographical								
personal_or_auto-biographical								
personal_or_auto-biographical	5							
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics								
politics	38							
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion								
religion	33							
school_and_education								
school_and_education								
school_and_education								
school_and_education								
school_and_education								
school_and_education								
school_and_education	7							
sports								
sports								
sports								
sports								
sports								
sports								
sports								
sports								
sports								
sports								
sports								
sports								
sports								
sports							art	8
sports							business	9
sports							citizen_journalism	17
sports							comedy	13
sports							conferences_and_other_events	6
sports							default_category	113
sports							documentary	15
sports							educational	76
sports	22						food_and_drink	9
technology							gaming	12
technology							health	10
technology							literature	16
technology							movies_and_television	47
technology							music_and_entertainment	35
technology							personal_or_auto-biographical	5
technology							politics	38
technology							religion	33
technology							school_and_education	7
technology							sports	22
technology							technology	56
technology							the_environment	2
technology							the_mainstream_media	9
technology							travel	10
technology							videoblogging	33
technology							web_development_and_sites	4
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology								
technology	56							
the_environment								
the_environment	2							
the_mainstream_media								
the_mainstream_media								
the_mainstream_media								
the_mainstream_media								
the_mainstream_media								
the_mainstream_media								
the_mainstream_media								
the_mainstream_media								
the_mainstream_media	9							
travel								
travel								
travel								
travel								
travel								
travel								
travel								
travel								
travel								
travel	10							
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging								
videoblogging	33							
web_development_and_sites								
web_development_and_sites								
web_development_and_sites								
web_development_and_sites	4							
	605							
